OTU_ID,Lotus200,Lotus201,Lotus202,Lotus204,MockLabS3,NegContDNA1S79,NegContDNA2S80,NegContPCRS1,taxonomy
OTU_5772,0,0,0,0,0,0,0,0,Rozellomycota_sp|DQ421206|SH180898.07FU|reps|k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Rozellomycota_sp
OTU_6023,0,0,0,0,0,0,0,0,Capnodium_coffeae|HE584822|SH178405.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiaceae;g__Capnodium;s__Capnodium_coffeae
OTU_6025,0,0,0,0,0,0,0,0,Basidiodendron_caesiocinereum|UDB016299|SH174238.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariales_fam_Incertae_sedis;g__Basidiodendron;s__Basidiodendron_caesiocinereum
OTU_6024,0,0,0,0,0,0,0,0,Sebacinaceae_sp|HM105519|SH214653.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__unidentified;s__Sebacinaceae_sp
OTU_6026,0,0,0,0,0,0,0,0,Helotiales_sp|KF617560|SH183303.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp
OTU_5906,0,0,0,0,0,0,0,0,Schizopora_paradoxa|FN907912|SH221537.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Schizopora;s__Schizopora_paradoxa
OTU_5905,0,0,0,0,0,0,0,0,Fungi_sp|KP335569|SH525156.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_5904,0,0,0,0,0,0,0,0,Ascomycota_sp|JX318035|SH525541.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp
OTU_5900,0,0,0,0,0,0,0,0,Archaeorhizomyces_sp|JX042816|SH181604.07FU|reps|k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__Archaeorhizomyces_sp
OTU_5909,0,0,0,0,0,0,0,0,Pseudorobillarda_phragmitis|KM246202|SH526204.07FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Pseudorobillarda;s__Pseudorobillarda_phragmitis
OTU_6217,0,0,0,0,0,0,0,0,Glomus_aggregatum|JF439190|SH216579.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_aggregatum
OTU_6210,0,0,0,0,0,0,0,0,Scopuloides_sp|GQ999427|SH212868.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Scopuloides;s__Scopuloides_sp
OTU_6211,0,0,0,0,0,0,0,0,Mycosphaerellaceae_sp|FJ612632|SH195842.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unidentified;s__Mycosphaerellaceae_sp
OTU_5924,0,0,0,0,0,0,0,0,Mycena_speirea|UDB017864|SH178375.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena;s__Mycena_speirea
OTU_5927,0,0,0,0,0,0,0,0,Phylloporia_gabonensis|KU198355|SH533931.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__Phylloporia;s__Phylloporia_gabonensis
OTU_5926,0,0,0,0,0,0,0,0,Sordariomycetes_sp|KP903374|SH530737.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__Sordariomycetes_sp
OTU_5921,0,0,0,0,0,0,0,0,Helotiales_sp|AY970100|SH201680.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp
OTU_5920,0,0,0,0,0,0,0,0,Geastrum_saccatum|KC581969|SH210895.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Geastrum;s__Geastrum_saccatum
OTU_6218,0,0,0,0,0,0,0,0,Glomus_aggregatum|JF439190|SH216579.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_aggregatum
OTU_5758,0,0,0,0,0,0,0,0,Clitopilus_hobsonii|KC176282|SH190268.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__Clitopilus_hobsonii
OTU_5759,0,0,0,0,0,0,0,0,Agaricales_sp|JQ408776|SH222046.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp
OTU_6046,0,0,0,0,0,0,0,0,Fungi_sp|KF435245|SH200372.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_6045,0,0,0,0,0,0,0,0,Glomeraceae_sp|KJ564140|SH181726.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__Glomeraceae_sp
OTU_6044,0,0,0,0,0,0,0,0,Glomeraceae_sp|KP235753|SH525650.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__Glomeraceae_sp
OTU_6043,0,0,0,0,0,0,0,0,Glomus_cubense|JF692726|SH106606.07FU|refs_singleton|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_cubense
OTU_6042,0,0,0,0,0,0,0,0,Glomeraceae_sp|KF849536|SH176067.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__Glomeraceae_sp
OTU_6040,0,0,0,0,0,0,0,0,Sordariomycetes_sp|JF926997|SH197698.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__Sordariomycetes_sp
OTU_6049,0,0,0,0,0,0,0,0,Pluteus_satur|HM562056|SH191725.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pluteaceae;g__Pluteus;s__Pluteus_satur
OTU_6048,0,0,0,0,0,0,0,0,Hysteriales_sp|JF519399|SH181859.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Hysteriales;f__unidentified;g__unidentified;s__Hysteriales_sp
OTU_6543,0,0,0,0,0,0,0,0,Agaricales_sp|FJ904147|SH221720.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp
OTU_6541,0,0,0,0,0,0,0,0,Neofavolus_alveolaris|AB735968|SH207708.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Neofavolus;s__Neofavolus_alveolaris
OTU_6546,0,0,0,0,0,0,0,0,Fungi_sp|JX270429|SH215931.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_6547,0,0,0,0,0,0,0,0,Pleomassariaceae_sp|DQ420831|SH198670.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleomassariaceae;g__unidentified;s__Pleomassariaceae_sp
OTU_6545,0,0,0,0,0,0,0,0,Hygrophoropsis_aurantiaca|UDB001578|SH216859.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Hygrophoropsidaceae;g__Hygrophoropsis;s__Hygrophoropsis_aurantiaca
OTU_6548,0,0,0,0,0,0,0,0,Helotiales_sp|KF617587|SH215245.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp
OTU_7546,0,0,0,0,0,0,0,0,Agaricales_sp|HQ445021|SH179835.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp
OTU_6856,0,0,0,0,0,0,0,0,Redeckera_sp|HG518629|SH182068.07FU|refs|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Redeckera;s__Redeckera_sp
OTU_6850,0,0,0,0,0,0,0,0,Scolecobasidium_dendroides|FJ914704|SH219508.07FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Scolecobasidium;s__Scolecobasidium_dendroides
OTU_6493,0,0,0,0,0,0,0,0,Fungi_sp|JN811085|SH205051.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_6853,0,0,0,0,0,0,0,0,Fungi_sp|KP235727|SH524250.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_6499,0,0,0,0,0,0,0,0,Phoma_sp|AF502832|SH201322.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Phoma;s__Phoma_sp
OTU_6425,0,0,0,0,0,0,0,0,Acrocalymma_aquatica|JX276951|SH109911.07FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Acrocalymma;s__Acrocalymma_aquatica
OTU_6424,0,0,0,0,0,0,0,0,Polyporales_sp|EU030178|SH187248.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__unidentified;g__unidentified;s__Polyporales_sp
OTU_7145,0,0,0,0,0,0,0,0,Penicillium_brocae|KC773835|SH182499.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_brocae
OTU_6542,0,0,0,0,0,0,0,0,Phallaceae_sp|JN182874|SH195214.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Phallales;f__Phallaceae;g__unidentified;s__Phallaceae_sp
OTU_6269,0,0,0,0,0,0,0,0,Fungi_sp|KT203162|SH523085.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_6888,0,0,0,0,0,0,0,0,Geminibasidium_sp|HM240166|SH208301.07FU|reps|k__Fungi;p__Basidiomycota;c__Wallemiomycetes;o__Geminibasidiales;f__Geminibasidiaceae;g__Geminibasidium;s__Geminibasidium_sp
OTU_6882,0,0,0,0,0,0,0,0,Teratosphaeriaceae_sp|JQ172755|SH215366.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__unidentified;s__Teratosphaeriaceae_sp
OTU_6885,0,0,0,0,0,0,0,0,Eurotiomycetes_sp|AY970123|SH218001.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Eurotiomycetes_sp
OTU_7354,0,0,0,0,0,0,0,0,Fungi_sp|KU580473|SH524384.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_7357,0,0,0,0,0,0,0,0,Acaulospora_sp|HM570008|SH181733.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__Acaulospora_sp
OTU_7352,0,0,0,0,0,0,0,0,Dothideomycetes_sp|AY559351|SH219227.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp
OTU_7353,0,0,0,0,0,0,0,0,Scytalidium_sp|EU334799|SH211374.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Scytalidium;s__Scytalidium_sp
OTU_7358,0,0,0,0,0,0,0,0,Acaulospora_sp|HM570008|SH181733.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__Acaulospora_sp
OTU_7359,0,0,0,0,0,0,0,0,Penicillium_sp|EU917127|SH182546.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_sp
OTU_7477,0,0,0,0,0,0,0,0,Piloderma_lanatum|JQ711873|SH212907.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae;g__Piloderma;s__Piloderma_lanatum
OTU_7459,0,0,0,0,0,0,0,0,Antrodiella_micra|KC485520|SH184500.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Antrodiella;s__Antrodiella_micra
OTU_7011,0,0,0,0,0,0,0,0,Geastrum_triplex|JN845144|SH210896.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Geastrum;s__Geastrum_triplex
OTU_6740,0,0,0,0,0,0,0,0,Archaeorhizomyces_sp|DQ421296|SH181606.07FU|reps|k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__Archaeorhizomyces_sp
OTU_6741,0,0,0,0,0,0,0,0,Claroideoglomus_sp|AJ567816|SH206041.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus;s__Claroideoglomus_sp
OTU_6742,0,0,0,0,0,0,0,0,Claroideoglomus_sp|AJ567816|SH206041.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus;s__Claroideoglomus_sp
OTU_6847,0,0,0,0,0,0,0,0,Geastrum_sp|KF988392|SH525035.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Geastrum;s__Geastrum_sp
OTU_6431,0,0,0,0,0,0,0,0,Bullera_sp|AB325678|SH214374.07FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_fam_Incertae_sedis;g__Bullera;s__Bullera_sp
OTU_6437,0,0,0,0,0,0,0,0,Glomeraceae_sp|JN195707|SH210910.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__Glomeraceae_sp
OTU_6434,0,0,0,0,0,0,0,0,Lentinus_tigrinus|KF860882|SH200050.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Lentinus;s__Lentinus_tigrinus
OTU_6435,0,0,0,0,0,0,0,0,Byssochlamys_zollerniae|FJ389933|SH200573.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Byssochlamys;s__Byssochlamys_zollerniae
OTU_6439,0,0,0,0,0,0,0,0,Phoma_sp|AF502832|SH201322.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Phoma;s__Phoma_sp
OTU_6530,0,0,0,0,0,0,0,0,Pochonia_sp|AB426476|SH192596.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Pochonia;s__Pochonia_sp
OTU_6537,0,0,0,0,0,0,0,0,Resupinatus_alboniger|KP026235|SH526692.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Resupinatus;s__Resupinatus_alboniger
OTU_7119,0,0,0,0,0,0,0,0,Chaetomiaceae_sp|FJ612990|SH195301.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__unidentified;s__Chaetomiaceae_sp
OTU_7377,0,0,0,0,0,0,0,0,Nectriaceae_sp|KC787693|SH219677.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__unidentified;s__Nectriaceae_sp
OTU_7374,0,0,0,0,0,0,0,0,Sporormia_grandispora|DQ317341|SH203192.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormia;s__Sporormia_grandispora
OTU_7375,0,0,0,0,0,0,0,0,Odontia_ferruginea|UDB028120|SH532177.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Odontia;s__Odontia_ferruginea
OTU_6238,0,0,0,0,0,0,0,0,Atheliaceae_sp|HG936891|SH530803.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae;g__unidentified;s__Atheliaceae_sp
OTU_6982,0,0,0,0,0,0,0,0,Glomeraceae_sp|KJ564140|SH181726.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__Glomeraceae_sp
OTU_6980,0,0,0,0,0,0,0,0,Dothideomycetes_sp|GU721966|SH208425.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp
OTU_6981,0,0,0,0,0,0,0,0,Glomeraceae_sp|KJ564140|SH181726.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__Glomeraceae_sp
OTU_6986,0,0,0,0,0,0,0,0,Pleosporales_sp|KC771502|SH180412.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp
OTU_6987,0,0,0,0,0,0,0,0,Phoma_sp|AF502832|SH201322.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Phoma;s__Phoma_sp
OTU_6769,0,0,0,0,0,0,0,0,Sordariomycetes_sp|JQ647904|SH193965.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__Sordariomycetes_sp
OTU_6760,0,0,0,0,0,0,0,0,Pleosporales_sp|EU680553|SH186987.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp
OTU_6761,0,0,0,0,0,0,0,0,Rozellomycota_sp|JQ666368|SH204646.07FU|reps|k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Rozellomycota_sp
OTU_7339,0,0,0,0,0,0,0,0,Trichocomaceae_sp|GQ921748|SH186293.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__unidentified;s__Trichocomaceae_sp
OTU_7216,0,0,0,0,0,0,0,0,Archaeorhizomyces_sp|GU174301|SH222037.07FU|reps|k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__Archaeorhizomyces_sp
OTU_7211,0,0,0,0,0,0,0,0,Lepiota_grangei|UDB015585|SH175006.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Lepiota;s__Lepiota_grangei
OTU_7334,0,0,0,0,0,0,0,0,Sporormiella_australis|AY510412|SH184192.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormiella;s__Sporormiella_australis
OTU_7210,0,0,0,0,0,0,0,0,Ascomycota_sp|GU909953|SH184178.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp
OTU_7335,0,0,0,0,0,0,0,0,Sporormiaceae_sp|AY510422|SH184199.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__unidentified;s__Sporormiaceae_sp
OTU_7213,0,0,0,0,0,0,0,0,Fungi_sp|JN936312|SH208524.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_7333,0,0,0,0,0,0,0,0,Agaricales_sp|KP235665|SH533234.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp
OTU_6612,0,0,0,0,0,0,0,0,Steccherinum_bourdotii|KP401769|SH522502.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Steccherinum;s__Steccherinum_bourdotii
OTU_7331,0,0,0,0,0,0,0,0,Ochroconis_musae|KF156028|SH219506.07FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ochroconis;s__Ochroconis_musae
OTU_6610,0,0,0,0,0,0,0,0,Agaricaceae_sp|AB067724|SH175901.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__unidentified;s__Agaricaceae_sp
OTU_6615,0,0,0,0,0,0,0,0,Mycena_floridula|UDB018082|SH214522.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena;s__Mycena_floridula
OTU_6518,0,0,0,0,0,0,0,0,Pluteus_shikae|HM562095|SH185147.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pluteaceae;g__Pluteus;s__Pluteus_shikae
OTU_6556,0,0,0,0,0,0,0,0,Glomus_sp|AJ504634|SH219469.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_sp
OTU_6551,0,0,0,0,0,0,0,0,Lactarius_vinaceorufescens|KF241542|SH182382.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_vinaceorufescens
OTU_6550,0,0,0,0,0,0,0,0,Leucoagaricus_littoralis|GQ329041|SH215600.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus;s__Leucoagaricus_littoralis
OTU_6553,0,0,0,0,0,0,0,0,Fungi_sp|JX363160|SH528165.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_6552,0,0,0,0,0,0,0,0,Chaetothyriales_sp|JF691088|SH213274.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__Chaetothyriales_sp
OTU_7390,0,0,0,0,0,0,0,0,Kabatiella_sp|KF800397|SH195781.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Kabatiella;s__Kabatiella_sp
OTU_7391,0,0,0,0,0,0,0,0,Pleosporales_sp|JQ344348|SH186929.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp
OTU_7393,0,0,0,0,0,0,0,0,Xylariaceae_sp|AB285482|SH216613.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__unidentified;s__Xylariaceae_sp
OTU_7394,0,0,0,0,0,0,0,0,Lepiota_castanea|AY176463|SH175007.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Lepiota;s__Lepiota_castanea
OTU_7396,0,0,0,0,0,0,0,0,Claroideoglomus_claroideum|FR750059|SH208992.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus;s__Claroideoglomus_claroideum
OTU_7398,0,0,0,0,0,0,0,0,Candida_odintsovae|AY790540|SH198898.07FU|refs|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_odintsovae
OTU_7399,0,0,0,0,0,0,0,0,Pyronemataceae_sp|GU909990|SH207753.07FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__unidentified;s__Pyronemataceae_sp
OTU_7568,0,0,0,0,0,0,0,0,Glomeraceae_sp|JN195683|SH176135.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__Glomeraceae_sp
OTU_6706,0,0,0,0,0,0,0,0,Clavaria_tenuipes|FJ552756|SH197585.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavaria;s__Clavaria_tenuipes
OTU_6702,0,0,0,0,0,0,0,0,Junghuhnia_pseudozilingiana|UDB019683|SH187980.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Junghuhnia;s__Junghuhnia_pseudozilingiana
OTU_6573,0,0,0,0,0,0,0,0,Lichtheimia_hyalospora|AY944893|SH209139.07FU|reps|k__Fungi;p__Zygomycota;c__Mucoromycotina_cls_Incertae_sedis;o__Mucorales;f__Lichtheimiaceae;g__Lichtheimia;s__Lichtheimia_hyalospora
OTU_6570,0,0,0,0,0,0,0,0,Penicillium_sp|EU917127|SH182546.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_sp
OTU_7467,0,0,0,0,0,0,0,0,Entolomataceae_sp|AB691979|SH175950.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__unidentified;s__Entolomataceae_sp
OTU_7465,0,0,0,0,0,0,0,0,Trichocomaceae_sp|JX174116|SH213977.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__unidentified;s__Trichocomaceae_sp
OTU_7462,0,0,0,0,0,0,0,0,Pseudocercospora_dovyalidis|GU269800|SH206772.07FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Pseudocercospora;s__Pseudocercospora_dovyalidis
OTU_7461,0,0,0,0,0,0,0,0,Penicillium_adametzii|AF033401|SH182494.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_adametzii
